;or;ex;weight
1380;12_t3;25_t4;15.643924713134766
1381;12_t3;28_t4;15.643924713134766
1382;12_t3;29_t4;15.643924713134766
1383;12_t3;30_t4;15.643924713134766
1384;14_t3;3_t4;16.112060546875
1385;14_t3;4_t4;15.462059020996094
1386;14_t3;7_t4;15.643924713134766
1387;14_t3;8_t4;15.643924713134766
1388;14_t3;10_t4;15.643924713134766
1389;14_t3;11_t4;15.643924713134766
1390;14_t3;12_t4;15.643924713134766
1391;14_t3;13_t4;15.643924713134766
1392;14_t3;14_t4;16.021900177001953
1393;14_t3;16_t4;15.643924713134766
1394;14_t3;17_t4;15.643924713134766
1395;14_t3;20_t4;15.643924713134766
1396;14_t3;23_t4;15.643924713134766
1397;14_t3;24_t4;15.643924713134766
1398;14_t3;27_t4;15.643924713134766
1399;20_t3;3_t4;16.112060546875
1400;20_t3;4_t4;15.462059020996094
1401;20_t3;7_t4;15.643924713134766
1402;20_t3;8_t4;15.643924713134766
1403;20_t3;10_t4;15.643924713134766
1404;20_t3;11_t4;15.643924713134766
1405;20_t3;14_t4;16.021900177001953
1406;20_t3;16_t4;15.643924713134766
1407;20_t3;17_t4;15.643924713134766
1408;20_t3;18_t4;15.643924713134766
1409;20_t3;19_t4;15.643924713134766
1410;20_t3;20_t4;15.643924713134766
1411;20_t3;23_t4;15.643924713134766
1412;20_t3;27_t4;15.643924713134766
1413;20_t3;28_t4;15.643924713134766
1414;23_t3;3_t4;16.112060546875
1415;23_t3;4_t4;15.462059020996094
1416;23_t3;7_t4;15.643924713134766
1417;23_t3;8_t4;15.643924713134766
1418;23_t3;10_t4;15.643924713134766
1419;23_t3;11_t4;15.643924713134766
1420;23_t3;14_t4;16.021900177001953
1421;23_t3;16_t4;15.643924713134766
1422;23_t3;17_t4;15.643924713134766
1423;23_t3;20_t4;15.643924713134766
1424;23_t3;21_t4;15.643924713134766
1425;23_t3;22_t4;15.643924713134766
1426;23_t3;23_t4;15.643924713134766
1427;23_t3;27_t4;15.643924713134766
1428;23_t3;29_t4;15.643924713134766
1429;24_t3;3_t4;16.112060546875
1430;24_t3;4_t4;15.462059020996094
1431;24_t3;12_t4;15.643924713134766
1432;24_t3;13_t4;15.643924713134766
1433;24_t3;14_t4;16.021900177001953
1434;24_t3;18_t4;15.643924713134766
1435;24_t3;19_t4;15.643924713134766
1436;24_t3;21_t4;15.643924713134766
1437;24_t3;22_t4;15.643924713134766
1438;24_t3;24_t4;15.643924713134766
1439;24_t3;25_t4;15.643924713134766
1440;24_t3;26_t4;15.643924713134766
1441;24_t3;28_t4;15.643924713134766
1442;24_t3;29_t4;15.643924713134766
1443;24_t3;30_t4;15.643924713134766
1444;27_t3;3_t4;16.112060546875
1445;27_t3;4_t4;15.462059020996094
1446;27_t3;7_t4;15.643924713134766
1447;27_t3;8_t4;15.643924713134766
1448;27_t3;10_t4;15.643924713134766
1449;27_t3;11_t4;15.643924713134766
1450;27_t3;14_t4;16.021900177001953
1451;27_t3;16_t4;15.643924713134766
1452;27_t3;17_t4;15.643924713134766
1453;27_t3;20_t4;15.643924713134766
1454;27_t3;23_t4;15.643924713134766
1455;27_t3;25_t4;15.643924713134766
1456;27_t3;26_t4;15.643924713134766
1457;27_t3;27_t4;15.643924713134766
1458;27_t3;30_t4;15.643924713134766
1459;13_t3;2_t4;12.596797943115234
1460;13_t3;4_t4;15.462059020996094
1461;13_t3;6_t4;12.458057403564453
1462;13_t3;9_t4;12.06054973602295
1463;13_t3;13_t4;15.643924713134766
1464;13_t3;14_t4;16.021900177001953
1465;13_t3;15_t4;12.08311653137207
1466;13_t3;19_t4;15.643924713134766
1467;13_t3;22_t4;15.643924713134766
1468;13_t3;24_t4;15.643924713134766
1469;13_t3;26_t4;15.643924713134766
1470;13_t3;28_t4;15.643924713134766
1471;13_t3;29_t4;15.643924713134766
1472;13_t3;30_t4;15.643924713134766
1473;15_t3;2_t4;12.596797943115234
1474;15_t3;5_t4;15.350223541259766
1475;15_t3;6_t4;12.458057403564453
1476;15_t3;9_t4;12.06054973602295
1477;15_t3;12_t4;15.643924713134766
1478;15_t3;13_t4;15.643924713134766
1479;15_t3;15_t4;12.08311653137207
1480;15_t3;16_t4;15.643924713134766
1481;15_t3;17_t4;15.643924713134766
1482;15_t3;18_t4;15.643924713134766
1483;15_t3;19_t4;15.643924713134766
1484;15_t3;21_t4;15.643924713134766
1485;15_t3;22_t4;15.643924713134766
1486;15_t3;25_t4;15.643924713134766
1487;15_t3;26_t4;15.643924713134766
1488;25_t3;2_t4;12.596797943115234
1489;25_t3;5_t4;15.350223541259766
1490;25_t3;6_t4;12.458057403564453
1491;25_t3;9_t4;12.06054973602295
1492;25_t3;12_t4;15.643924713134766
1493;25_t3;15_t4;12.08311653137207
1494;25_t3;16_t4;15.643924713134766
1495;25_t3;18_t4;15.643924713134766
1496;25_t3;21_t4;15.643924713134766
1497;25_t3;24_t4;15.643924713134766
1498;25_t3;25_t4;15.643924713134766
1499;25_t3;27_t4;15.643924713134766
1500;25_t3;28_t4;15.643924713134766
1501;25_t3;29_t4;15.643924713134766
1502;25_t3;30_t4;15.643924713134766
1503;26_t3;2_t4;12.596797943115234
1504;26_t3;5_t4;15.350223541259766
1505;26_t3;6_t4;12.458057403564453
1506;26_t3;9_t4;12.06054973602295
1507;26_t3;13_t4;15.643924713134766
1508;26_t3;15_t4;12.08311653137207
1509;26_t3;17_t4;15.643924713134766
1510;26_t3;19_t4;15.643924713134766
1511;26_t3;22_t4;15.643924713134766
1512;26_t3;24_t4;15.643924713134766
1513;26_t3;26_t4;15.643924713134766
1514;26_t3;27_t4;15.643924713134766
1515;26_t3;28_t4;15.643924713134766
1516;26_t3;29_t4;15.643924713134766
1517;26_t3;30_t4;15.643924713134766
1518;28_t3;7_t4;15.643924713134766
1519;28_t3;8_t4;15.643924713134766
1520;28_t3;12_t4;15.643924713134766
1521;28_t3;13_t4;15.643924713134766
1522;28_t3;18_t4;15.643924713134766
1523;28_t3;19_t4;15.643924713134766
1524;28_t3;20_t4;15.643924713134766
1525;28_t3;21_t4;15.643924713134766
1526;28_t3;22_t4;15.643924713134766
1527;28_t3;24_t4;15.643924713134766
1528;28_t3;25_t4;15.643924713134766
1529;28_t3;26_t4;15.643924713134766
1530;28_t3;28_t4;15.643924713134766
1531;28_t3;29_t4;15.643924713134766
1532;28_t3;30_t4;15.643924713134766
1533;29_t3;10_t4;15.643924713134766
1534;29_t3;11_t4;15.643924713134766
1535;29_t3;12_t4;15.643924713134766
1536;29_t3;13_t4;15.643924713134766
1537;29_t3;18_t4;15.643924713134766
1538;29_t3;19_t4;15.643924713134766
1539;29_t3;21_t4;15.643924713134766
1540;29_t3;22_t4;15.643924713134766
1541;29_t3;23_t4;15.643924713134766
1542;29_t3;24_t4;15.643924713134766
1543;29_t3;25_t4;15.643924713134766
1544;29_t3;26_t4;15.643924713134766
1545;29_t3;28_t4;15.643924713134766
1546;29_t3;29_t4;15.643924713134766
1547;29_t3;30_t4;15.643924713134766
1548;30_t3;12_t4;15.643924713134766
1549;30_t3;13_t4;15.643924713134766
1550;30_t3;16_t4;15.643924713134766
1551;30_t3;17_t4;15.643924713134766
1552;30_t3;18_t4;15.643924713134766
1553;30_t3;19_t4;15.643924713134766
1554;30_t3;21_t4;15.643924713134766
1555;30_t3;22_t4;15.643924713134766
1556;30_t3;24_t4;15.643924713134766
1557;30_t3;25_t4;15.643924713134766
1558;30_t3;26_t4;15.643924713134766
1559;30_t3;27_t4;15.643924713134766
1560;30_t3;28_t4;15.643924713134766
1561;30_t3;29_t4;15.643924713134766
1562;30_t3;30_t4;15.643924713134766
1563;0_t4;0_t5;15.493837356567383
1564;0_t4;1_t5;14.955290794372559
1565;0_t4;3_t5;16.139232635498047
1566;0_t4;4_t5;15.48853588104248
1567;0_t4;5_t5;15.391461372375488
1568;0_t4;6_t5;12.520946502685547
1569;0_t4;7_t5;15.669208526611328
1570;0_t4;8_t5;15.669208526611328
1571;0_t4;10_t5;15.669208526611328
1572;0_t4;11_t5;15.669208526611328
1573;0_t4;16_t5;15.669208526611328
1574;0_t4;17_t5;15.669208526611328
1575;0_t4;18_t5;15.669208526611328
1576;0_t4;19_t5;15.669208526611328
1577;1_t4;0_t5;15.493837356567383
1578;1_t4;1_t5;14.955290794372559
1579;1_t4;3_t5;16.139232635498047
1580;1_t4;4_t5;15.48853588104248
1581;1_t4;5_t5;15.391461372375488
1582;1_t4;7_t5;15.669208526611328
1583;1_t4;8_t5;15.669208526611328
1584;1_t4;9_t5;12.141647338867188
1585;1_t4;10_t5;15.669208526611328
1586;1_t4;11_t5;15.669208526611328
1587;1_t4;16_t5;15.669208526611328
1588;1_t4;17_t5;15.669208526611328
1589;1_t4;21_t5;15.669208526611328
1590;1_t4;22_t5;15.669208526611328
1591;3_t4;0_t5;15.493837356567383
1592;3_t4;1_t5;14.955290794372559
1593;3_t4;2_t5;12.63759708404541
1594;3_t4;3_t5;16.139232635498047
1595;3_t4;5_t5;15.391461372375488
1596;3_t4;7_t5;15.669208526611328
1597;3_t4;10_t5;15.669208526611328
1598;3_t4;12_t5;15.669208526611328
1599;3_t4;14_t5;16.04903793334961
1600;3_t4;16_t5;15.669208526611328
1601;3_t4;20_t5;15.669208526611328
1602;3_t4;23_t5;15.669208526611328
1603;3_t4;24_t5;15.669208526611328
1604;3_t4;27_t5;15.669208526611328
1605;4_t4;0_t5;15.493837356567383
1606;4_t4;1_t5;14.955290794372559
1607;4_t4;2_t5;12.63759708404541
1608;4_t4;4_t5;15.48853588104248
1609;4_t4;5_t5;15.391461372375488
1610;4_t4;8_t5;15.669208526611328
1611;4_t4;11_t5;15.669208526611328
1612;4_t4;13_t5;15.669208526611328
1613;4_t4;14_t5;16.04903793334961
1614;4_t4;17_t5;15.669208526611328
1615;4_t4;20_t5;15.669208526611328
1616;4_t4;23_t5;15.669208526611328
1617;4_t4;24_t5;15.669208526611328
1618;4_t4;27_t5;15.669208526611328
1619;5_t4;0_t5;15.493837356567383
1620;5_t4;1_t5;14.955290794372559
1621;5_t4;3_t5;16.139232635498047
1622;5_t4;4_t5;15.48853588104248
1623;5_t4;5_t5;15.391461372375488
1624;5_t4;7_t5;15.669208526611328
1625;5_t4;8_t5;15.669208526611328
1626;5_t4;10_t5;15.669208526611328
1627;5_t4;11_t5;15.669208526611328
1628;5_t4;15_t5;12.142043113708496
1629;5_t4;16_t5;15.669208526611328
1630;5_t4;17_t5;15.669208526611328
1631;5_t4;25_t5;15.669208526611328
1632;5_t4;26_t5;15.669208526611328
1633;6_t4;0_t5;15.493837356567383
1634;6_t4;2_t5;12.63759708404541
1635;6_t4;6_t5;12.520946502685547
1636;6_t4;7_t5;15.669208526611328
1637;6_t4;8_t5;15.669208526611328
1638;6_t4;9_t5;12.141647338867188
1639;6_t4;12_t5;15.669208526611328
1640;6_t4;13_t5;15.669208526611328
1641;6_t4;15_t5;12.142043113708496
1642;6_t4;18_t5;15.669208526611328
1643;6_t4;19_t5;15.669208526611328
1644;6_t4;21_t5;15.669208526611328
1645;6_t4;22_t5;15.669208526611328
1646;6_t4;25_t5;15.669208526611328
1647;6_t4;26_t5;15.669208526611328
1648;7_t4;0_t5;15.493837356567383
1649;7_t4;1_t5;14.955290794372559
1650;7_t4;3_t5;16.139232635498047
1651;7_t4;5_t5;15.391461372375488
1652;7_t4;6_t5;12.520946502685547
1653;7_t4;7_t5;15.669208526611328
1654;7_t4;10_t5;15.669208526611328
1655;7_t4;14_t5;16.04903793334961
1656;7_t4;16_t5;15.669208526611328
1657;7_t4;18_t5;15.669208526611328
1658;7_t4;20_t5;15.669208526611328
1659;7_t4;23_t5;15.669208526611328
1660;7_t4;27_t5;15.669208526611328
1661;7_t4;28_t5;15.669208526611328
1662;8_t4;0_t5;15.493837356567383
1663;8_t4;1_t5;14.955290794372559
1664;8_t4;4_t5;15.48853588104248
1665;8_t4;5_t5;15.391461372375488
1666;8_t4;6_t5;12.520946502685547
1667;8_t4;8_t5;15.669208526611328
1668;8_t4;11_t5;15.669208526611328
1669;8_t4;14_t5;16.04903793334961
1670;8_t4;17_t5;15.669208526611328
1671;8_t4;19_t5;15.669208526611328
1672;8_t4;20_t5;15.669208526611328
1673;8_t4;23_t5;15.669208526611328
1674;8_t4;27_t5;15.669208526611328
1675;8_t4;28_t5;15.669208526611328
1676;10_t4;0_t5;15.493837356567383
1677;10_t4;1_t5;14.955290794372559
1678;10_t4;3_t5;16.139232635498047
1679;10_t4;5_t5;15.391461372375488
1680;10_t4;7_t5;15.669208526611328
1681;10_t4;9_t5;12.141647338867188
1682;10_t4;10_t5;15.669208526611328
1683;10_t4;14_t5;16.04903793334961
1684;10_t4;16_t5;15.669208526611328
1685;10_t4;20_t5;15.669208526611328
1686;10_t4;21_t5;15.669208526611328
1687;10_t4;23_t5;15.669208526611328
1688;10_t4;27_t5;15.669208526611328
1689;10_t4;29_t5;15.669208526611328
1690;11_t4;0_t5;15.493837356567383
1691;11_t4;1_t5;14.955290794372559
1692;11_t4;4_t5;15.48853588104248
1693;11_t4;5_t5;15.391461372375488
1694;11_t4;8_t5;15.669208526611328
1695;11_t4;9_t5;12.141647338867188
1696;11_t4;11_t5;15.669208526611328
1697;11_t4;14_t5;16.04903793334961
1698;11_t4;17_t5;15.669208526611328
1699;11_t4;20_t5;15.669208526611328
1700;11_t4;22_t5;15.669208526611328
1701;11_t4;23_t5;15.669208526611328
1702;11_t4;27_t5;15.669208526611328
1703;11_t4;29_t5;15.669208526611328
1704;16_t4;0_t5;15.493837356567383
1705;16_t4;1_t5;14.955290794372559
1706;16_t4;3_t5;16.139232635498047
1707;16_t4;5_t5;15.391461372375488
1708;16_t4;7_t5;15.669208526611328
1709;16_t4;10_t5;15.669208526611328
1710;16_t4;14_t5;16.04903793334961
1711;16_t4;15_t5;12.142043113708496
1712;16_t4;16_t5;15.669208526611328
1713;16_t4;20_t5;15.669208526611328
1714;16_t4;23_t5;15.669208526611328
1715;16_t4;25_t5;15.669208526611328
1716;16_t4;27_t5;15.669208526611328
1717;16_t4;30_t5;15.669208526611328
1718;17_t4;0_t5;15.493837356567383
1719;17_t4;1_t5;14.955290794372559
1720;17_t4;4_t5;15.48853588104248
1721;17_t4;5_t5;15.391461372375488
1722;17_t4;8_t5;15.669208526611328
1723;17_t4;11_t5;15.669208526611328
1724;17_t4;14_t5;16.04903793334961
1725;17_t4;15_t5;12.142043113708496
1726;17_t4;17_t5;15.669208526611328
1727;17_t4;20_t5;15.669208526611328
1728;17_t4;23_t5;15.669208526611328
1729;17_t4;26_t5;15.669208526611328
1730;17_t4;27_t5;15.669208526611328
1731;17_t4;30_t5;15.669208526611328
1732;18_t4;0_t5;15.493837356567383
1733;18_t4;2_t5;12.63759708404541
1734;18_t4;6_t5;12.520946502685547
1735;18_t4;7_t5;15.669208526611328
1736;18_t4;9_t5;12.141647338867188
1737;18_t4;12_t5;15.669208526611328
1738;18_t4;15_t5;12.142043113708496
1739;18_t4;18_t5;15.669208526611328
1740;18_t4;20_t5;15.669208526611328
1741;18_t4;21_t5;15.669208526611328
1742;18_t4;24_t5;15.669208526611328
1743;18_t4;25_t5;15.669208526611328
1744;18_t4;28_t5;15.669208526611328
1745;18_t4;29_t5;15.669208526611328
1746;18_t4;30_t5;15.669208526611328
1747;19_t4;0_t5;15.493837356567383
1748;19_t4;2_t5;12.63759708404541
1749;19_t4;6_t5;12.520946502685547
1750;19_t4;8_t5;15.669208526611328
1751;19_t4;9_t5;12.141647338867188
1752;19_t4;13_t5;15.669208526611328
1753;19_t4;15_t5;12.142043113708496
1754;19_t4;19_t5;15.669208526611328
1755;19_t4;20_t5;15.669208526611328
1756;19_t4;22_t5;15.669208526611328
1757;19_t4;24_t5;15.669208526611328
1758;19_t4;26_t5;15.669208526611328
1759;19_t4;28_t5;15.669208526611328
1760;19_t4;29_t5;15.669208526611328
1761;19_t4;30_t5;15.669208526611328
1762;9_t4;1_t5;14.955290794372559
1763;9_t4;2_t5;12.63759708404541
1764;9_t4;6_t5;12.520946502685547
1765;9_t4;9_t5;12.141647338867188
1766;9_t4;10_t5;15.669208526611328
1767;9_t4;11_t5;15.669208526611328
1768;9_t4;12_t5;15.669208526611328
1769;9_t4;13_t5;15.669208526611328
1770;9_t4;15_t5;12.142043113708496
1771;9_t4;18_t5;15.669208526611328
1772;9_t4;19_t5;15.669208526611328
1773;9_t4;21_t5;15.669208526611328
1774;9_t4;22_t5;15.669208526611328
1775;9_t4;25_t5;15.669208526611328
1776;9_t4;26_t5;15.669208526611328
1777;21_t4;1_t5;14.955290794372559
1778;21_t4;2_t5;12.63759708404541
1779;21_t4;6_t5;12.520946502685547
1780;21_t4;9_t5;12.141647338867188
1781;21_t4;10_t5;15.669208526611328
1782;21_t4;12_t5;15.669208526611328
1783;21_t4;15_t5;12.142043113708496
1784;21_t4;18_t5;15.669208526611328
1785;21_t4;21_t5;15.669208526611328
1786;21_t4;23_t5;15.669208526611328
1787;21_t4;24_t5;15.669208526611328
1788;21_t4;25_t5;15.669208526611328
1789;21_t4;28_t5;15.669208526611328
1790;21_t4;29_t5;15.669208526611328
1791;21_t4;30_t5;15.669208526611328
1792;22_t4;1_t5;14.955290794372559
1793;22_t4;2_t5;12.63759708404541
1794;22_t4;6_t5;12.520946502685547
1795;22_t4;9_t5;12.141647338867188
1796;22_t4;11_t5;15.669208526611328
1797;22_t4;13_t5;15.669208526611328
1798;22_t4;15_t5;12.142043113708496
1799;22_t4;19_t5;15.669208526611328
1800;22_t4;22_t5;15.669208526611328
1801;22_t4;23_t5;15.669208526611328
1802;22_t4;24_t5;15.669208526611328
1803;22_t4;26_t5;15.669208526611328
1804;22_t4;28_t5;15.669208526611328
1805;22_t4;29_t5;15.669208526611328
1806;22_t4;30_t5;15.669208526611328
1807;2_t4;2_t5;12.63759708404541
1808;2_t4;3_t5;16.139232635498047
1809;2_t4;4_t5;15.48853588104248
1810;2_t4;6_t5;12.520946502685547
1811;2_t4;9_t5;12.141647338867188
1812;2_t4;12_t5;15.669208526611328
1813;2_t4;13_t5;15.669208526611328
1814;2_t4;15_t5;12.142043113708496
1815;2_t4;18_t5;15.669208526611328
1816;2_t4;19_t5;15.669208526611328
1817;2_t4;21_t5;15.669208526611328
1818;2_t4;22_t5;15.669208526611328
1819;2_t4;25_t5;15.669208526611328
1820;2_t4;26_t5;15.669208526611328
1821;12_t4;2_t5;12.63759708404541
1822;12_t4;3_t5;16.139232635498047
1823;12_t4;6_t5;12.520946502685547
1824;12_t4;9_t5;12.141647338867188
1825;12_t4;12_t5;15.669208526611328
1826;12_t4;14_t5;16.04903793334961
1827;12_t4;15_t5;12.142043113708496
1828;12_t4;18_t5;15.669208526611328
1829;12_t4;21_t5;15.669208526611328
1830;12_t4;24_t5;15.669208526611328
1831;12_t4;25_t5;15.669208526611328
1832;12_t4;28_t5;15.669208526611328
1833;12_t4;29_t5;15.669208526611328
1834;12_t4;30_t5;15.669208526611328
1835;14_t4;3_t5;16.139232635498047
1836;14_t4;4_t5;15.48853588104248
1837;14_t4;7_t5;15.669208526611328
1838;14_t4;8_t5;15.669208526611328
1839;14_t4;10_t5;15.669208526611328
1840;14_t4;11_t5;15.669208526611328
1841;14_t4;12_t5;15.669208526611328
1842;14_t4;13_t5;15.669208526611328
1843;14_t4;14_t5;16.04903793334961
1844;14_t4;16_t5;15.669208526611328
1845;14_t4;17_t5;15.669208526611328
1846;14_t4;20_t5;15.669208526611328
1847;14_t4;23_t5;15.669208526611328
1848;14_t4;24_t5;15.669208526611328
1849;14_t4;27_t5;15.669208526611328
1850;20_t4;3_t5;16.139232635498047
1851;20_t4;4_t5;15.48853588104248
1852;20_t4;7_t5;15.669208526611328
1853;20_t4;8_t5;15.669208526611328
1854;20_t4;10_t5;15.669208526611328
1855;20_t4;11_t5;15.669208526611328
1856;20_t4;14_t5;16.04903793334961
1857;20_t4;16_t5;15.669208526611328
1858;20_t4;17_t5;15.669208526611328
1859;20_t4;18_t5;15.669208526611328
1860;20_t4;19_t5;15.669208526611328
1861;20_t4;20_t5;15.669208526611328
1862;20_t4;23_t5;15.669208526611328
1863;20_t4;27_t5;15.669208526611328
1864;20_t4;28_t5;15.669208526611328
1865;23_t4;3_t5;16.139232635498047
1866;23_t4;4_t5;15.48853588104248
1867;23_t4;7_t5;15.669208526611328
1868;23_t4;8_t5;15.669208526611328
1869;23_t4;10_t5;15.669208526611328
1870;23_t4;11_t5;15.669208526611328
1871;23_t4;14_t5;16.04903793334961
1872;23_t4;16_t5;15.669208526611328
1873;23_t4;17_t5;15.669208526611328
1874;23_t4;20_t5;15.669208526611328
1875;23_t4;21_t5;15.669208526611328
1876;23_t4;22_t5;15.669208526611328
1877;23_t4;23_t5;15.669208526611328
1878;23_t4;27_t5;15.669208526611328
1879;23_t4;29_t5;15.669208526611328
1880;24_t4;3_t5;16.139232635498047
1881;24_t4;4_t5;15.48853588104248
1882;24_t4;12_t5;15.669208526611328
1883;24_t4;13_t5;15.669208526611328
1884;24_t4;14_t5;16.04903793334961
1885;24_t4;18_t5;15.669208526611328
1886;24_t4;19_t5;15.669208526611328
1887;24_t4;21_t5;15.669208526611328
1888;24_t4;22_t5;15.669208526611328
1889;24_t4;24_t5;15.669208526611328
1890;24_t4;25_t5;15.669208526611328
1891;24_t4;26_t5;15.669208526611328
1892;24_t4;28_t5;15.669208526611328
1893;24_t4;29_t5;15.669208526611328
1894;24_t4;30_t5;15.669208526611328
1895;27_t4;3_t5;16.139232635498047
1896;27_t4;4_t5;15.48853588104248
1897;27_t4;7_t5;15.669208526611328
1898;27_t4;8_t5;15.669208526611328
1899;27_t4;10_t5;15.669208526611328
1900;27_t4;11_t5;15.669208526611328
1901;27_t4;14_t5;16.04903793334961
1902;27_t4;16_t5;15.669208526611328
1903;27_t4;17_t5;15.669208526611328
1904;27_t4;20_t5;15.669208526611328
1905;27_t4;23_t5;15.669208526611328
1906;27_t4;25_t5;15.669208526611328
1907;27_t4;26_t5;15.669208526611328
1908;27_t4;27_t5;15.669208526611328
1909;27_t4;30_t5;15.669208526611328
1910;13_t4;2_t5;12.63759708404541
1911;13_t4;4_t5;15.48853588104248
1912;13_t4;6_t5;12.520946502685547
1913;13_t4;9_t5;12.141647338867188
1914;13_t4;13_t5;15.669208526611328
1915;13_t4;14_t5;16.04903793334961
1916;13_t4;15_t5;12.142043113708496
1917;13_t4;19_t5;15.669208526611328
1918;13_t4;22_t5;15.669208526611328
1919;13_t4;24_t5;15.669208526611328
1920;13_t4;26_t5;15.669208526611328
1921;13_t4;28_t5;15.669208526611328
1922;13_t4;29_t5;15.669208526611328
1923;13_t4;30_t5;15.669208526611328
1924;15_t4;2_t5;12.63759708404541
1925;15_t4;5_t5;15.391461372375488
1926;15_t4;6_t5;12.520946502685547
1927;15_t4;9_t5;12.141647338867188
1928;15_t4;12_t5;15.669208526611328
1929;15_t4;13_t5;15.669208526611328
1930;15_t4;15_t5;12.142043113708496
1931;15_t4;16_t5;15.669208526611328
1932;15_t4;17_t5;15.669208526611328
1933;15_t4;18_t5;15.669208526611328
1934;15_t4;19_t5;15.669208526611328
1935;15_t4;21_t5;15.669208526611328
1936;15_t4;22_t5;15.669208526611328
1937;15_t4;25_t5;15.669208526611328
1938;15_t4;26_t5;15.669208526611328
1939;25_t4;2_t5;12.63759708404541
1940;25_t4;5_t5;15.391461372375488
1941;25_t4;6_t5;12.520946502685547
1942;25_t4;9_t5;12.141647338867188
1943;25_t4;12_t5;15.669208526611328
1944;25_t4;15_t5;12.142043113708496
1945;25_t4;16_t5;15.669208526611328
1946;25_t4;18_t5;15.669208526611328
1947;25_t4;21_t5;15.669208526611328
1948;25_t4;24_t5;15.669208526611328
1949;25_t4;25_t5;15.669208526611328
1950;25_t4;27_t5;15.669208526611328
1951;25_t4;28_t5;15.669208526611328
1952;25_t4;29_t5;15.669208526611328
1953;25_t4;30_t5;15.669208526611328
1954;26_t4;2_t5;12.63759708404541
1955;26_t4;5_t5;15.391461372375488
1956;26_t4;6_t5;12.520946502685547
1957;26_t4;9_t5;12.141647338867188
1958;26_t4;13_t5;15.669208526611328
1959;26_t4;15_t5;12.142043113708496
1960;26_t4;17_t5;15.669208526611328
1961;26_t4;19_t5;15.669208526611328
1962;26_t4;22_t5;15.669208526611328
1963;26_t4;24_t5;15.669208526611328
1964;26_t4;26_t5;15.669208526611328
1965;26_t4;27_t5;15.669208526611328
1966;26_t4;28_t5;15.669208526611328
1967;26_t4;29_t5;15.669208526611328
1968;26_t4;30_t5;15.669208526611328
1969;28_t4;7_t5;15.669208526611328
1970;28_t4;8_t5;15.669208526611328
1971;28_t4;12_t5;15.669208526611328
1972;28_t4;13_t5;15.669208526611328
1973;28_t4;18_t5;15.669208526611328
1974;28_t4;19_t5;15.669208526611328
1975;28_t4;20_t5;15.669208526611328
1976;28_t4;21_t5;15.669208526611328
1977;28_t4;22_t5;15.669208526611328
1978;28_t4;24_t5;15.669208526611328
1979;28_t4;25_t5;15.669208526611328
1980;28_t4;26_t5;15.669208526611328
1981;28_t4;28_t5;15.669208526611328
1982;28_t4;29_t5;15.669208526611328
1983;28_t4;30_t5;15.669208526611328
1984;29_t4;10_t5;15.669208526611328
1985;29_t4;11_t5;15.669208526611328
1986;29_t4;12_t5;15.669208526611328
1987;29_t4;13_t5;15.669208526611328
1988;29_t4;18_t5;15.669208526611328
1989;29_t4;19_t5;15.669208526611328
1990;29_t4;21_t5;15.669208526611328
1991;29_t4;22_t5;15.669208526611328
1992;29_t4;23_t5;15.669208526611328
1993;29_t4;24_t5;15.669208526611328
1994;29_t4;25_t5;15.669208526611328
1995;29_t4;26_t5;15.669208526611328
1996;29_t4;28_t5;15.669208526611328
1997;29_t4;29_t5;15.669208526611328
1998;29_t4;30_t5;15.669208526611328
1999;30_t4;12_t5;15.669208526611328
2000;30_t4;13_t5;15.669208526611328
2001;30_t4;16_t5;15.669208526611328
2002;30_t4;17_t5;15.669208526611328
2003;30_t4;18_t5;15.669208526611328
2004;30_t4;19_t5;15.669208526611328
2005;30_t4;21_t5;15.669208526611328
2006;30_t4;22_t5;15.669208526611328
2007;30_t4;24_t5;15.669208526611328
2008;30_t4;25_t5;15.669208526611328
2009;30_t4;26_t5;15.669208526611328
2010;30_t4;27_t5;15.669208526611328
2011;30_t4;28_t5;15.669208526611328
2012;30_t4;29_t5;15.669208526611328
2013;30_t4;30_t5;15.669208526611328
2014;0_t5;end;0.1
2015;1_t5;end;0.1
2016;3_t5;end;0.1
2017;4_t5;end;0.1
2018;5_t5;end;0.1
2019;6_t5;end;0.1
2020;7_t5;end;0.1
2021;8_t5;end;0.1
2022;10_t5;end;0.1
2023;11_t5;end;0.1
2024;16_t5;end;0.1
2025;17_t5;end;0.1
2026;18_t5;end;0.1
2027;19_t5;end;0.1
2028;0_t5;end;0.1
2029;1_t5;end;0.1
2030;3_t5;end;0.1
2031;4_t5;end;0.1
2032;5_t5;end;0.1
2033;7_t5;end;0.1
2034;8_t5;end;0.1
2035;9_t5;end;0.1
2036;10_t5;end;0.1
2037;11_t5;end;0.1
2038;16_t5;end;0.1
2039;17_t5;end;0.1
2040;21_t5;end;0.1
2041;22_t5;end;0.1
2042;0_t5;end;0.1
2043;1_t5;end;0.1
2044;2_t5;end;0.1
2045;3_t5;end;0.1
2046;5_t5;end;0.1
2047;7_t5;end;0.1
2048;10_t5;end;0.1
2049;12_t5;end;0.1
2050;14_t5;end;0.1
2051;16_t5;end;0.1
2052;20_t5;end;0.1
2053;23_t5;end;0.1
2054;24_t5;end;0.1
2055;27_t5;end;0.1
2056;0_t5;end;0.1
2057;1_t5;end;0.1
2058;2_t5;end;0.1
2059;4_t5;end;0.1
2060;5_t5;end;0.1
2061;8_t5;end;0.1
